averageRating,numVotes,startYear,genres
7.2,563,1981,"Drama,Romance"
6.3,2532,1996,Documentary
8.7,5664,2001,"Action,Adventure,Comedy"
5.8,989,1998,Drama
6.5,809,1995,Drama
7.1,899,1989,Drama
8.8,725,1985,Game-Show
7.4,8548,1985,Game-Show
5.9,1513,1954,"Crime,Drama"
7.5,1088,1954,"Crime,Drama"
7.1,610,1952,"Crime,Drama"
7.7,2521,1955,"Crime,Drama"
7.2,596,1993,Drama
7.6,922,2005,Talk-Show
9.0,17489,2005,Documentary
5.7,690,2003,Talk-Show
6.8,2279,2005,Talk-Show
4.8,1464,2004,Documentary
7.1,855,2000,Documentary
7.3,742,2002,Documentary
7.5,735,2003,Documentary
7.2,678,1999,Documentary
5.2,1300,2003,Documentary
7.6,669,2000,"Documentary,Music"
7.7,672,2000,"Documentary,Music"
7.7,826,2000,Comedy
8.3,1031,2000,Comedy
6.3,613,1967,Drama
7.8,975,1970,Drama
6.2,953,1970,Drama
6.5,14752,1969,Drama
3.1,740,1970,Drama
7.6,711,1971,Drama
8.8,1470,1965,Drama
8.6,1315,1968,Drama
8.7,1333,1969,Drama
8.2,1219,1970,Drama
8.3,1340,1967,Drama
7.4,563,1965,Drama
8.5,711,1966,Drama
8.2,678,1969,Drama
5.8,4380,1971,Drama
8.7,5643,1968,Drama
8.0,698,2003,"Drama,Fantasy,Mystery"
7.1,597,1990,Comedy
7.7,782,1990,Comedy
7.4,767,1990,Comedy
7.5,732,1990,Comedy
8.1,776,1991,Comedy
8.6,995,1991,Comedy
8.0,743,1987,Drama
6.6,1438,1986,Drama
7.8,665,1994,"Crime,Documentary"
8.5,742,2004,"Documentary,Horror"
6.3,1285,2004,"Documentary,Horror"
7.3,1112,1994,Documentary
5.4,1487,1958,Drama
8.4,1431,1959,Drama
8.1,1648,1959,Drama
8.9,2389,1960,Drama
8.3,1682,1960,Drama
8.9,2384,1960,Drama
5.5,1485,1961,Drama
7.2,2338,1958,Drama
8.5,6148,1959,Drama
4.3,14853,2005,Talk-Show
7.4,1041,2000,Comedy
6.1,927,2006,"Comedy,Game-Show,Sport"
6.7,636,1999,"Crime,Drama"
5.3,3640,1999,"Crime,Drama"
5.2,3499,1999,"Crime,Drama"
7.3,891,1987,"Comedy,Drama"
6.6,1330,2005,Drama
4.3,8704,2005,Drama
7.4,1319,2001,Documentary
7.5,40075,2001,Documentary
6.2,821,2005,News
7.5,4921,2005,News
8.5,5134,2005,News
6.3,854,2005,News
8.1,1042938,2005,News
7.6,1013,1965,"Drama,War"
7.9,1019,1966,"Drama,War"
6.2,524,1964,"Drama,War"
8.2,1925,1964,"Drama,War"
8.1,1781,1965,"Drama,War"
7.4,3265,1999,"Drama,Fantasy,History"
7.3,1429,2000,"Drama,Fantasy,History"
7.7,1300,2000,"Drama,Fantasy,History"
6.2,576,2000,"Drama,Fantasy,History"
8.7,1805,2001,"Drama,Fantasy,History"
6.8,1537,1961,"Drama,Fantasy,Horror"
5.2,1288,1961,"Drama,Fantasy,Horror"
7.0,2250,1963,"Drama,Fantasy,Horror"
3.7,2025,1961,"Drama,Fantasy,Horror"
1.7,15437,1962,"Drama,Fantasy,Horror"
7.6,1990,1963,"Drama,Fantasy,Horror"
7.5,1853,1963,"Drama,Fantasy,Horror"
7.3,1714,1963,"Drama,Fantasy,Horror"
5.7,1356,1961,"Drama,Fantasy,Horror"
7.4,1259,1964,"Drama,Fantasy,Horror"
8.2,3509,1960,"Drama,Fantasy,Horror"
6.4,612,1962,"Drama,Fantasy,Horror"
7.9,3290,1962,"Drama,Fantasy,Horror"
5.4,5335,1960,"Drama,Fantasy,Horror"
7.4,1654,1961,"Drama,Fantasy,Horror"
8.0,794,1961,"Drama,Fantasy,Horror"
7.6,1100,1959,"Drama,Fantasy,Horror"
7.6,4753,1987,"Drama,Fantasy,Horror"
7.1,1071,1988,"Drama,Fantasy,Horror"
7.0,1170,2003,"Drama,Fantasy,Horror"
4.4,1671,2002,"Drama,Fantasy,Horror"
6.9,1000,1991,"Crime,Drama,Mystery"
7.5,1019,2006,Comedy
7.3,2987,2005,Comedy
8.7,1759,2005,"Game-Show,Music"
7.0,597,2005,"Game-Show,Music"
6.8,2614,2005,"Game-Show,Music"
7.0,2038,1998,"Comedy,Mystery,Sci-Fi"
8.7,1019,1997,"Comedy,Mystery,Sci-Fi"
6.5,545,2005,"Comedy,Drama,Horror"
6.8,41704,1998,Comedy
6.8,541,2000,Comedy
7.8,548,1960,Western
7.1,1569,1960,Western
7.5,4010,1961,Western
8.0,2559,1961,Western
6.3,654,1961,Western
6.0,904,2001,"Comedy,Romance"
6.2,511,2000,"Comedy,Romance"
8.1,823,2000,"Comedy,Romance"
9.6,6558,2001,"Comedy,Romance"
8.0,13004,1998,"Comedy,Romance"
7.5,13508,1998,"Comedy,Romance"
8.4,13213,1999,"Comedy,Romance"
7.0,835,1998,"Comedy,Romance"
7.3,840,1998,"Comedy,Romance"
6.3,736,1998,"Comedy,Romance"
7.6,793,1998,"Comedy,Romance"
7.6,12242,1999,"Comedy,Romance"
9.2,21860,1998,"Comedy,Romance"
7.9,12567,1999,"Comedy,Romance"
6.1,15449,2001,Comedy
6.6,568,2001,Comedy
9.1,1178,1971,Comedy
6.4,1485,2001,"Comedy,Drama,Romance"
5.7,652,2001,"Comedy,Drama,Romance"
3.4,1403,2005,"Comedy,Romance"
6.9,2165,2005,"Comedy,Romance"
6.7,12516,2004,"Comedy,Romance"
9.2,2830,2005,"Comedy,Romance"
6.6,2715,1989,Comedy
6.4,11148,1989,Comedy
6.1,2566,1998,"Comedy,Family"
7.1,1186,1998,"Comedy,Family"
7.4,1928,1997,"Crime,Thriller"
7.4,536,1997,"Crime,Thriller"
5.6,549,1997,"Crime,Thriller"
7.2,1038,1996,"Crime,Thriller"
7.6,1185,1997,"Crime,Thriller"
6.5,1716,1977,Comedy
8.2,504,1979,Comedy
7.2,1901,2005,Talk-Show
3.3,713,2006,Talk-Show
7.1,933,2005,Talk-Show
8.3,10229,2005,Talk-Show
5.4,1877,2004,Talk-Show
6.1,734,2005,Talk-Show
5.0,1810,2005,Talk-Show
4.3,976,2005,Talk-Show
5.3,566,1971,Comedy
7.5,3156,2005,Family
8.1,1297,1958,"Crime,Drama,Western"
7.1,1534,1989,News
8.8,3039,1970,"Action,Sci-Fi"
8.3,3037,1997,Comedy
5.0,702,1998,Comedy
7.6,1299,1997,Comedy
4.7,719,1998,Comedy
6.6,1642,1999,Comedy
8.1,1941,2000,"Action,Comedy,Crime"
5.4,829,2002,"Action,Comedy,Crime"
8.4,2283,1982,"Action,Adventure,Fantasy"
5.2,637,2001,"Drama,Horror,Mystery"
5.9,629,1998,"Comedy,Family"
3.4,2112,1968,Comedy
3.4,2694,2004,Comedy
7.2,937,2004,Comedy
8.1,554,2004,Comedy
8.4,564,1998,"Action,Adventure,Crime"
9.2,865,1998,"Comedy,Documentary,Family"
8.5,540,1998,"Comedy,Documentary,Family"
7.6,1736,1998,"Comedy,Documentary,Family"
7.2,1800,1998,"Comedy,Documentary,Family"
5.5,5170,1998,"Comedy,Documentary,Family"
7.5,639,1998,"Comedy,Documentary,Family"
7.8,1034,1998,"Comedy,Documentary,Family"
7.8,1052,1998,"Comedy,Documentary,Family"
6.8,1023,1998,"Comedy,Documentary,Family"
7.8,3552,1998,"Comedy,Documentary,Family"
7.9,865,1998,"Comedy,Documentary,Family"
7.7,3053,1998,"Comedy,Documentary,Family"
8.1,3366,1998,"Comedy,Documentary,Family"
7.4,3755,2005,"Action,Reality-TV,Sport"
8.0,3888,2005,"Action,Reality-TV,Sport"
3.7,923,2002,"Action,Drama,Thriller"
7.2,2657,2003,"Comedy,Drama,Family"
6.0,501,2005,"Comedy,Drama,Family"
7.5,2259,2005,"Comedy,Drama,Family"
3.6,898,1999,Comedy
4.4,3261,1999,Comedy
6.5,986,1999,Comedy
7.9,586,2004,Adventure
5.2,682,2004,Adventure
7.9,3516,2000,Adventure
5.1,1790,2001,Adventure
7.0,2404,2005,Adventure
8.1,811,2001,Adventure
5.2,1034,2004,Game-Show
5.7,13570,2003,Game-Show
4.2,1271,2003,Game-Show
6.5,13313,2003,Game-Show
6.1,5172,2004,Game-Show
5.8,586,2004,Game-Show
6.2,682,2004,Game-Show
7.3,1307,1983,Drama
7.9,1635,1999,Comedy
6.3,5745,2000,Comedy
2.9,719,1997,Comedy
6.8,885,1997,Comedy
4.7,576,1998,"Crime,Thriller"
8.2,2869,1977,"Crime,Drama,Thriller"
8.4,873,1979,"Crime,Drama,Thriller"
7.9,1023,2005,Talk-Show
4.6,2269,2005,Talk-Show
5.0,1121,2005,Talk-Show
7.2,1745,2005,Talk-Show
6.7,525,2005,Talk-Show
8.4,1058,2003,Talk-Show
7.6,715,2003,Talk-Show
5.1,2608,2004,Talk-Show
3.7,1584,2005,Talk-Show
6.4,125053,2002,Talk-Show
5.0,1195,2004,Talk-Show
8.4,5019,2003,Talk-Show
8.9,2175,2005,Talk-Show
8.3,1860,2004,Talk-Show
8.0,1273,2004,Talk-Show
7.7,1180,2005,Talk-Show
7.8,1196,2003,Talk-Show
8.5,1243,2004,Talk-Show
7.6,1058,2003,Talk-Show
7.7,1230,2003,Talk-Show
7.9,786,2003,Talk-Show
7.7,3303,2004,Talk-Show
8.0,1222,2004,Talk-Show
6.6,539,1992,"Comedy,Family,Game-Show"
8.2,2133,1973,"Comedy,Family,Game-Show"
7.8,1406,1984,"Comedy,Family,Game-Show"
7.9,777,1994,"Comedy,Family,Game-Show"
5.2,1368,1977,"Comedy,Family,Game-Show"
8.4,2639,1977,"Comedy,Family,Game-Show"
7.0,838,1992,"Comedy,Family,Game-Show"
6.5,936,1991,"Comedy,Family,Game-Show"
4.7,18810,2004,"Comedy,Family,Game-Show"
8.1,723,2003,"Comedy,Talk-Show"
5.6,3272,2004,"Comedy,Talk-Show"
8.0,4677,2002,Comedy
6.1,118325,2001,Comedy
7.8,927,2002,Comedy
5.8,848,1994,"Crime,Drama,Mystery"
6.8,1075,1965,Sci-Fi
6.8,1634,2000,"Comedy,Drama"
8.0,992,2001,"Comedy,Drama"
7.4,1083,2002,"Comedy,Drama"
7.5,740,2000,"Comedy,Drama"
5.5,974,2002,"Comedy,Drama"
9.4,3378,2001,"Comedy,Drama"
5.9,6321,2006,"Comedy,Romance"
5.7,1446,2003,Thriller
6.4,510,1997,Thriller
6.1,2434,1952,Drama
6.3,807,1952,Drama
6.3,19042,1952,Drama
7.0,667,2003,"Crime,Documentary,Mystery"
5.7,60003,2006,"Comedy,Drama,Family"
5.4,615,1959,"Drama,Fantasy,Horror"
6.7,47244,1976,"Comedy,Family"
6.8,518,1995,Comedy
6.5,2176,1998,Comedy
6.7,10629,1996,Comedy
1.9,3110,1996,Comedy
8.2,2237,1982,Comedy
7.4,1028,1997,Comedy
6.5,656,1997,"Crime,Drama"
7.2,545,1997,"Crime,Drama"
6.4,8155,1997,"Crime,Drama"
6.2,4574,1996,"Crime,Drama"
6.5,1236,1996,"Crime,Drama"
6.0,11885,1962,"Comedy,Drama"
6.4,715,1955,"Comedy,Drama"
6.2,1090,1958,"Comedy,Drama"
6.7,614,1962,"Comedy,Drama"
8.0,10528,1961,"Comedy,Drama"
7.6,674,1954,"Comedy,Drama"
6.1,1642,1962,"Comedy,Drama"
6.6,13504,1954,"Comedy,Drama"
6.5,9346,1961,"Comedy,Drama"
6.2,9144,1959,"Comedy,Drama"
5.6,8058,1955,"Comedy,Drama"
6.7,11998,1960,"Comedy,Drama"
6.2,11012,1956,"Comedy,Drama"
3.1,1710,1962,"Comedy,Drama"
7.6,780,1961,"Comedy,Drama"
4.9,542,1957,"Comedy,Drama"
4.9,698,1958,"Comedy,Drama"
5.5,5099,1962,"Comedy,Drama"
6.6,6123,1961,"Comedy,Drama"
6.3,531,1961,"Comedy,Drama"
8.5,28698,1961,"Comedy,Drama"
5.0,705,1963,"Comedy,Drama"
7.4,7097,1962,"Comedy,Drama"
5.7,772,1962,"Comedy,Drama"
6.9,14660,1957,"Comedy,Drama"
6.6,1931,2005,Game-Show
6.0,2488,1995,Drama
8.4,4027,1995,Drama
4.7,962,2005,"Comedy,Drama"
9.6,1007,1998,"Comedy,Drama,Family"
8.5,1638,2003,"Comedy,Drama,Family"
8.8,3539,1999,"Comedy,Drama,Family"
7.4,814,1997,"Comedy,Drama,Family"
7.7,704,2002,"Comedy,Drama,Family"
7.7,657,1999,"Comedy,Drama,Family"
7.6,628,2004,"Comedy,Drama,Family"
7.7,614,2000,"Comedy,Drama,Family"
7.6,603,2002,"Comedy,Drama,Family"
7.8,600,1999,"Comedy,Drama,Family"
7.9,597,2000,"Comedy,Drama,Family"
6.4,5803,1999,"Comedy,Drama,Family"
6.3,784,1996,"Drama,Family"
8.0,1301,1996,"Drama,Family"
8.2,1237,1995,"Drama,Family"
8.5,1288,1996,"Drama,Family"
6.5,12767,1995,"Drama,Family"
5.6,908,1995,"Drama,Family"
8.1,511,1966,"Animation,Comedy,Family"
7.6,1496,1991,"Comedy,Drama,Family"
7.3,1803,1991,"Comedy,Drama,Family"
7.5,13736,2001,"Crime,Documentary,Drama"
7.9,920,1994,"Crime,Documentary,Drama"
7.7,829,1994,"Crime,Documentary,Drama"
5.6,608,1995,"Crime,Documentary,Drama"
6.6,699,1997,"Crime,Documentary,Drama"
6.8,1169,1998,"Crime,Documentary,Drama"
5.8,987,2001,"Crime,Documentary,Drama"
5.2,783,1998,"Crime,Documentary,Drama"
5.9,858,2002,"Crime,Documentary,Drama"
5.8,997,2001,"Crime,Documentary,Drama"
4.5,588,2001,"Crime,Documentary,Drama"
5.6,598,1992,"Crime,Documentary,Drama"
5.9,825,1997,"Crime,Drama,Mystery"
7.1,190170,2006,Talk-Show
4.8,729,2004,Comedy
6.5,1194,2004,"Drama,Romance"
7.3,1492,1997,"Drama,Romance"
8.8,578,2002,"Drama,Romance"
8.0,4504,2005,"Documentary,Drama"
8.3,1507,2005,"Documentary,Drama"
7.2,1322,2006,"Documentary,Drama"
5.9,626,2005,"Documentary,Drama"
5.4,3250,1962,"Action,Crime,Drama"
8.3,2163,1963,"Action,Crime,Drama"
9.1,1351,1963,"Action,Crime,Drama"
8.0,649,1961,"Action,Crime,Drama"
7.7,1078,1994,"Action,Crime,Drama"
7.7,72735,1993,"Action,Crime,Drama"
4.0,747,1998,"Sport,Talk-Show"
6.3,2975,1970,"Comedy,History"
7.3,635,1991,Comedy
7.3,1651,1993,Comedy
6.4,86362,1974,Drama
6.0,174104,1972,Drama
8.5,22900,1974,Drama
6.2,7178,1975,Drama
5.5,10330,1972,Drama
8.3,3986,2001,Horror
6.3,5760,2003,Talk-Show
6.3,1226,2005,Talk-Show
7.3,585,2005,Talk-Show
4.8,2262,1967,"Action,Adventure,Drama"
7.7,1195,1997,"Action,Adventure,Comedy"
8.1,7095,2003,Comedy
6.4,4694,2001,Talk-Show
6.4,14906,2002,Talk-Show
7.9,846,2002,Talk-Show
7.7,833,2002,Talk-Show
8.1,910,2002,Talk-Show
8.5,543,2003,"Comedy,Game-Show"
7.9,26634,2004,"Comedy,Game-Show"
7.4,882,2005,"Comedy,Game-Show"
8.6,3487,2005,"Comedy,Game-Show"
6.6,669,2005,"Comedy,Game-Show"
7.2,2003,1998,"Comedy,Game-Show"
7.0,1336,1998,"Comedy,Game-Show"
8.1,734,1999,"Comedy,Game-Show"
9.0,2136,1999,"Comedy,Game-Show"
8.0,810,2003,"Comedy,Game-Show"
7.1,3047,2004,"Comedy,Game-Show"
6.9,624,2002,"Comedy,Talk-Show"
4.3,4609,2002,"Comedy,Talk-Show"
7.6,4782,2002,"Comedy,Talk-Show"
5.6,1947,2002,"Comedy,Talk-Show"
6.6,2344,2002,"Comedy,Talk-Show"
5.8,2242,2002,"Comedy,Talk-Show"
5.0,1167,2002,"Comedy,Talk-Show"
6.2,4488,2002,"Comedy,Talk-Show"
5.7,5468,2002,"Comedy,Talk-Show"
8.0,902,2002,"Comedy,Talk-Show"
6.2,125492,2002,"Comedy,Talk-Show"
8.4,4240,2002,"Comedy,Talk-Show"
5.2,812,2002,"Comedy,Talk-Show"
8.6,4924,2002,"Comedy,Talk-Show"
7.3,833,2003,"Comedy,Talk-Show"
5.5,10259,2003,"Comedy,Talk-Show"
2.7,514,2003,"Comedy,Talk-Show"
5.3,811,2003,"Comedy,Talk-Show"
5.1,608,2003,"Comedy,Talk-Show"
6.6,939,2003,"Comedy,Talk-Show"
7.5,2363,2003,"Comedy,Talk-Show"
7.0,646,2003,"Comedy,Talk-Show"
7.6,1139,2003,"Comedy,Talk-Show"
5.9,584,2003,"Comedy,Talk-Show"
5.3,537,2003,"Comedy,Talk-Show"
6.6,2227,2003,"Comedy,Talk-Show"
6.6,9969,2003,"Comedy,Talk-Show"
4.7,1421,2003,"Comedy,Talk-Show"
5.6,3211,2003,"Comedy,Talk-Show"
7.1,3650,2003,"Comedy,Talk-Show"
7.3,608,2003,"Comedy,Talk-Show"
7.4,585,2003,"Comedy,Talk-Show"
6.1,4345,2003,"Comedy,Talk-Show"
6.4,875,2003,"Comedy,Talk-Show"
5.6,1633,2003,"Comedy,Talk-Show"
6.6,501,2003,"Comedy,Talk-Show"
6.3,652,2003,"Comedy,Talk-Show"
4.6,679,2003,"Comedy,Talk-Show"
7.6,1000,2003,"Comedy,Talk-Show"
8.0,706,2003,"Comedy,Talk-Show"
7.1,741,2003,"Comedy,Talk-Show"
7.6,781,2003,"Comedy,Talk-Show"
7.2,1278,2003,"Comedy,Talk-Show"
6.9,1956,2003,"Comedy,Talk-Show"
6.7,1792,2003,"Comedy,Talk-Show"
6.7,588,2000,"Action,Comedy,Crime"
8.3,3305,2000,"Action,Comedy,Crime"
8.8,3953,2002,"Action,Comedy,Crime"
8.3,3283,1999,"Action,Comedy,Crime"
8.2,2951,1999,"Action,Comedy,Crime"
8.7,3349,1999,"Action,Comedy,Crime"
9.0,3795,2001,"Action,Comedy,Crime"
9.1,3391,2000,"Action,Comedy,Crime"
7.6,3106,1999,"Action,Comedy,Crime"
9.0,3365,2000,"Action,Comedy,Crime"
5.8,833,1971,Documentary
7.7,560,1972,Documentary
8.9,16780,1972,Documentary
6.0,1226,1973,Documentary
4.1,557,1974,Documentary
6.5,7505,1975,Documentary
6.9,43520,1975,Documentary
2.1,770,1977,Documentary
5.9,891,1995,"Action,Adventure,Family"
6.1,702,1995,"Action,Adventure,Family"
8.0,804,1995,"Action,Adventure,Family"
7.3,726,1995,"Action,Adventure,Family"
6.4,556,1995,"Action,Adventure,Family"
7.9,1047,1994,"Action,Adventure,Family"
5.6,849,2003,Documentary
3.2,803,1992,"Comedy,Game-Show"
7.1,975,2003,Talk-Show
7.0,920,2000,"Adventure,Comedy"
7.1,928,1997,"Adventure,Comedy"
6.3,1410,1998,"Adventure,Comedy"
6.8,1209,1963,"Comedy,Crime,Drama"
4.9,588,1967,"Comedy,Crime,Drama"
7.5,759,1963,"Comedy,Crime,Drama"
6.0,21420,1963,"Comedy,Crime,Drama"
3.7,2398,1963,"Comedy,Crime,Drama"
6.0,696,1966,"Comedy,Crime,Drama"
6.2,1106,1965,"Comedy,Crime,Drama"
5.3,858,1958,"Comedy,Music"
6.4,4737,1963,"Comedy,Music"
6.0,1205,1965,Comedy
3.8,41432,1990,"Comedy,Family"
8.2,3059,1986,"Comedy,Family"
8.3,5274,1991,"Comedy,Family"
3.0,2257,1989,"Comedy,Family"
8.2,3219,1987,"Comedy,Family"
7.9,3009,1990,"Comedy,Family"
7.8,3118,1988,"Comedy,Family"
3.9,518,1989,"Comedy,Family"
5.4,862,2001,"Drama,Fantasy"
7.7,1566,2001,"Drama,Fantasy"
7.6,726,1992,"Crime,Drama"
7.4,1679,1995,"Action,Crime,Drama"
5.1,2338,1997,Documentary
7.0,7092,1993,Documentary
5.9,752,1992,Documentary
5.1,1426,1992,Documentary
6.3,8958,1992,Documentary
7.0,3199,2005,Comedy
8.4,2309,1979,"Crime,Drama,Mystery"
7.5,747,1981,"Crime,Drama,Mystery"
7.4,1150,1980,"Crime,Drama,Mystery"
7.7,1028,1978,"Crime,Drama,Mystery"
7.5,929,1979,"Crime,Drama,Mystery"
7.4,905,1979,"Crime,Drama,Mystery"
7.5,887,1978,"Crime,Drama,Mystery"
7.5,862,1981,"Crime,Drama,Mystery"
7.7,951,1981,"Crime,Drama,Mystery"
7.2,870,1981,"Crime,Drama,Mystery"
5.3,1196,2002,"Game-Show,Music"
8.5,1143,2005,Drama
7.6,658,2004,"Action,Adventure,Animation"
8.7,4969,2004,"Action,Adventure,Animation"
7.6,3226,2003,"Comedy,Musical"
6.9,3188,2002,"Comedy,Music"
7.8,2998,2005,"Drama,Romance"
7.6,904,1997,"Drama,Romance"
7.3,1402,1966,"Comedy,Documentary,Music"
6.5,2298,1966,"Comedy,Documentary,Music"
6.5,501,1967,"Comedy,Documentary,Music"
8.1,1065,2005,Romance
5.7,21861,2005,Romance
7.6,551,1991,"Crime,Mystery"
8.3,2879,1991,"Crime,Mystery"
7.5,1289,2005,"Crime,Drama,Mystery"
7.9,4641,2005,"Crime,Drama,Mystery"
5.8,1199,2000,Comedy
6.4,52403,1998,Comedy
6.9,592,1997,Comedy
7.4,1163,1998,Comedy
7.4,670,2002,Comedy
7.4,617,2002,Comedy
7.4,834,2000,Comedy
8.9,3221,2005,Comedy
7.5,732,1999,Comedy
7.3,664,2004,Comedy
7.8,716,2000,Comedy
7.3,681,2000,Comedy
7.4,694,2005,Comedy
7.6,677,2004,Comedy
8.1,918,2004,Comedy
7.7,680,2003,Comedy
7.9,703,2002,Comedy
8.8,1510,2003,Comedy
6.6,590,2005,Comedy
6.4,719,2003,Comedy
5.9,593,1999,Comedy
7.1,590,2003,Comedy
5.8,736,2005,Comedy
6.4,625,2003,Comedy
6.2,534,2003,Comedy
7.2,64654,2005,"News,Talk-Show"
6.5,45047,1999,"News,Talk-Show"
3.1,1796,1999,"News,Talk-Show"
5.4,644,2000,"News,Talk-Show"
6.8,10181,2000,"News,Talk-Show"
5.1,732,2000,"News,Talk-Show"
8.4,6977,2001,"News,Talk-Show"
9.5,11994,2001,"News,Talk-Show"
6.9,913,2001,"News,Talk-Show"
7.2,753,2001,"News,Talk-Show"
7.9,1004,2004,"News,Talk-Show"
3.8,1675,2004,"News,Talk-Show"
9.3,1833,2004,"News,Talk-Show"
5.8,536,1986,"Comedy,Drama"
5.7,1805,1988,"Comedy,Music"
7.7,1738,1990,Comedy
6.9,692,1991,Comedy
8.7,522,1997,Comedy
7.2,9291,1994,Comedy
7.2,93882,2004,Comedy
6.1,1101,1994,Comedy
6.0,1091,1999,Comedy
6.5,1080,2000,Comedy
6.8,1055,1994,Comedy
7.3,813,1996,Comedy
6.8,845,1994,Comedy
6.2,651,2005,"Animation,Comedy"
6.5,801,2004,"Animation,Comedy"
4.8,916,2004,"Animation,Comedy"
7.8,584,2004,"Animation,Comedy"
6.4,91420,2003,"Crime,Drama"
4.2,634,1953,"Action,Documentary,War"
5.8,50940,1952,"Action,Documentary,War"
8.3,97703,1996,Romance
4.9,2126,1996,Romance
8.4,1174,1996,Romance
5.7,552,2003,"Comedy,Drama,Family"
6.9,647,2003,"Comedy,Drama,Family"
3.2,1271,2004,"Action,Adventure,Family"
6.4,821,2005,"Action,Adventure,Family"
6.8,2202,2003,Comedy
7.1,12416,2004,Comedy
5.0,9528,2003,Comedy
7.6,749,2004,"Action,Adventure,Family"
8.2,2684,2004,"Action,Adventure,Family"
7.8,1075,2004,"Action,Adventure,Family"
7.5,4477,2004,"Action,Adventure,Family"
6.6,6828,2004,"Action,Adventure,Family"
6.2,3265,2005,"Action,Adventure,Family"
4.5,2735,2005,"Action,Adventure,Family"
4.1,4884,2005,"Action,Adventure,Family"
6.5,641,1981,Family
7.6,3487,1993,"Comedy,Crime,Drama"
6.5,1345,2001,"Comedy,Reality-TV"
7.3,12582,1984,Drama
3.1,2268,1981,Drama
2.4,883,1980,Drama
7.1,1339,1971,Drama
7.4,2045,1973,Drama
8.5,35635,2003,Talk-Show
4.4,1063,2003,Talk-Show
7.6,737,2003,Talk-Show
9.1,41986,2003,Talk-Show
5.7,7141,2003,Talk-Show
6.2,7368,2003,Talk-Show
8.2,4625,2004,Talk-Show
7.4,1024,2004,Talk-Show
8.2,16487,2004,Talk-Show
6.0,5530,2004,Talk-Show
7.1,890,2004,Talk-Show
5.8,2818,2004,Talk-Show
8.8,5111,2004,Talk-Show
8.1,7531,2004,Talk-Show
6.5,638,2004,Talk-Show
6.6,3942,2004,Talk-Show
6.8,19942,2004,Talk-Show
8.1,665,2005,Talk-Show
8.1,616,2005,Talk-Show
7.8,583,2005,Talk-Show
8.1,594,2005,Talk-Show
8.5,654,2005,Talk-Show
8.1,580,2005,Talk-Show
8.3,585,2005,Talk-Show
8.5,577,2005,Talk-Show
8.8,729,2005,Talk-Show
6.2,1737,2005,Talk-Show
4.1,2485,2005,Talk-Show
6.7,3671,2005,Talk-Show
8.5,2562,2005,Talk-Show
7.3,628,2005,Talk-Show
7.4,612,2005,Talk-Show
7.7,21408,2005,Talk-Show
6.7,17156,2005,Talk-Show
6.0,677,2005,Talk-Show
5.9,610,2005,Talk-Show
6.5,703,2005,Talk-Show
5.8,685,2005,Talk-Show
6.3,4056,2005,Talk-Show
5.2,573,2005,Talk-Show
5.3,524,2005,Talk-Show
9.2,851,2005,Talk-Show
7.3,7093,2005,Talk-Show
6.0,871,2005,Talk-Show
4.6,1681,2005,Talk-Show
4.5,1048,2005,Talk-Show
5.9,16317,2005,Talk-Show
5.3,830,2005,Talk-Show
8.0,1285,2005,Talk-Show
6.7,1500,2005,Talk-Show
6.5,2756,2005,Talk-Show
7.7,5423,2006,Talk-Show
5.9,776,2006,Talk-Show
6.9,1003,2006,Talk-Show
5.9,1548,2006,Talk-Show
2.8,571,2006,Talk-Show
6.8,3452,2006,Talk-Show
7.8,1304,1993,Comedy
8.5,3346,1994,Comedy
8.3,2585,1994,Comedy
6.2,5127,2004,"Drama,Romance"
8.7,35264,2002,Game-Show
6.4,864,2003,Game-Show
7.2,970,1992,Comedy
7.4,734,1999,"Action,Adventure,Crime"
4.6,904,1998,"Action,Adventure,Crime"
5.9,796,1997,"Action,Adventure,Crime"
7.5,1210,1971,Talk-Show
8.0,1584,1971,Talk-Show
7.4,2174,1971,Talk-Show
7.1,818,1971,Talk-Show
5.4,1042,1964,Western
8.5,742,1964,Western
5.6,578,1969,Western
6.7,1139,1966,Western
6.6,921,1965,Western
8.1,732,1965,Western
8.1,745,1968,Western
8.4,9288,1963,Western
7.1,1329,1969,Western
6.5,721,1967,Western
7.2,730,1969,Western
6.3,6630,1966,Western
6.4,631,1968,Western
6.1,1091,1965,Western
6.6,461510,1970,Western
7.8,479714,1963,Western
4.6,673,1968,Western
7.8,2132,1964,Western
7.2,12518,1970,Western
5.3,2284,1958,"Crime,Drama,Thriller"
8.7,736,1959,"Crime,Drama,Thriller"
7.5,960,1955,"Crime,Drama,Thriller"
8.5,1070,1957,"Crime,Drama,Thriller"
8.4,887,1957,"Crime,Drama,Thriller"
8.3,677,1955,"Crime,Drama,Thriller"
8.4,649,1958,"Crime,Drama,Thriller"
8.6,761,1955,"Crime,Drama,Thriller"
8.4,607,1957,"Crime,Drama,Thriller"
8.3,613,1955,"Crime,Drama,Thriller"
8.0,504,1958,"Crime,Drama,Thriller"
8.7,582,1957,"Crime,Drama,Thriller"
8.8,523,1958,"Crime,Drama,Thriller"
7.8,592,1958,"Crime,Drama,Thriller"
6.3,721,1959,"Crime,Drama,Thriller"
7.3,664,1957,"Crime,Drama,Thriller"
7.5,601,1959,"Crime,Drama,Thriller"
7.8,3771,1958,"Crime,Drama,Thriller"
7.9,1095,1958,"Crime,Drama,Thriller"
